pmid,year,title,species,observation_type,entity_a,relationship,entity_b_or_context,confidence,supporting_quote,needs_full_text,reviewed,devSim_param,entity_a_raw,entity_b_raw,source,evidence_type,figure_ref,timepoint_h,perturbation_type,dataset
34930826,2022,Circadian key component CLOCK/BMAL1 interferes with segmentation clock in mouse embryonic organoids.,mouse,perturbation,CLOCK/BMAL1,inhibits,Hes7 segmentation clock oscillation,high,premature expression of circadian key components CLOCK/BMAL1 severely interferes with the ultradian rhythm of the segmentation clock,False,False,unmapped,CLOCK/BMAL1,Hes7 segmentation clock oscillation,fulltext,direct,,96,genetic_OE,gastruloid
34930826,2022,Circadian key component CLOCK/BMAL1 interferes with segmentation clock in mouse embryonic organoids.,mouse,grn_edge,CLOCK/BMAL1,activates,Per1,high,CLOCK/BMAL1-mediated activation of Per1 transcription,False,False,unmapped,CLOCK/BMAL1,Per1,fulltext,direct,Fig. 1B,96,genetic_OE,gastruloid
35063126,2022,YAP1 regulates the self-organized fate patterning of hESC-derived gastruloids.,human,grn_edge,YAP1,inhibits,Nodal,high,YAP1 has a predominant role in repressing the activity of Nodal signaling,False,False,unmapped,YAP1,Nodal signaling,fulltext,direct,,48,none,gastruloid
35079017,2022,Nodal is a short-range morphogen with activity that spreads through a relay mechanism in human gastruloids.,human,perturbation,SB-431542,reduces,Nodal,high,SB-431542 an ALK4/5/7 inhibitor was used to inhibit Nodal signaling,False,False,unmapped,SB-431542,Nodal signaling,fulltext,direct,Fig. 1e,not_specified,pharmacological,gastruloid
35079017,2022,Nodal is a short-range morphogen with activity that spreads through a relay mechanism in human gastruloids.,human,perturbation,Nodal knockout,abolishes,Nodal signal propagation,high,Nodal −/− cells cannot propagate the Nodal signal at all,False,False,unmapped,Nodal knockout,Nodal signal propagation,fulltext,direct,Fig. 1d,40,genetic_KO,gastruloid
35079017,2022,Nodal is a short-range morphogen with activity that spreads through a relay mechanism in human gastruloids.,human,spatial_pattern,TBXT/Brachyury,high_in,2D-gastruloid colony edge in wild-type,high,BRA represents mesodermal fate,False,False,unmapped,TBXT/Brachyury,2D-gastruloid colony edge in wild-type,fulltext,direct,Fig. 1d,40,none,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,perturbation,"FGF2, VEGF, ascorbic acid",enhances,cardiogenic differentiation and chamber formation,high,Cardiogenesis was induced at 48 h post-aggregation by addition of VEGF and ascorbic acid,False,False,unmapped,"FGF2, VEGF, ascorbic acid",cardiogenic differentiation and chamber formation,fulltext,direct,Fig. 1A,48,pharmacological,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,expression_timing,GATA6,correlates_with,cardiogenic differentiation after medium change at 48h,high,validated by expression of the early cardiogenic transcription factor GATA6,False,False,unmapped,GATA6,cardiogenic differentiation after medium change at 48h,fulltext,direct,Fig. S1G,96,none,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,spatial_pattern,FOXA2,high_in,"gastruloid at 24h post-aggregation, heterogeneous",high,heterogeneous expression of FOXA2,False,False,unmapped,FOXA2,"gastruloid at 24h post-aggregation, heterogeneous",fulltext,direct,Fig. S1D,24,none,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,spatial_pattern,GATA6,low_in,gastruloid at 24h post-aggregation,high,little to no expression of GATA6,False,False,unmapped,GATA6,gastruloid at 24h post-aggregation,fulltext,direct,Fig. S1D,24,none,gastruloid
35721464,2022,A combined human gastruloid model of cardiogenesis and neurogenesis.,human,spatial_pattern,SOX2,high_in,gastruloid at 24h post-aggregation,high,uniform expression of SOX2 24 h post-aggregation,False,False,unmapped,SOX2,gastruloid at 24h post-aggregation,fulltext,direct,Fig. S1D,24,none,gastruloid
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,grn_edge,β-catenin/Wnt,correlates_with,osteogenic differentiation,medium,expression of bone formation-related genes including β-catenin and LRP6 were down-regulated in OVX mice,False,False,unmapped,β-catenin,osteogenic differentiation,fulltext,direct,Fig. 1b,not_specified,none,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,perturbation,HuR,enhances,β-catenin expression,medium,HuR overexpression alleviated osteoporosis-related phenotypes including decreased bone formation-related genes,False,False,unmapped,HuR,β-catenin expression,fulltext,direct,"Fig. 1c, d",not_specified,genetic_OE,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,perturbation,HuR,required_for,ALP activity,high,silencing of HuR inhibited the osteoblastic differentiation with reduced ALP activity,False,False,unmapped,HuR,ALP activity,fulltext,direct,Fig. 2b,not_specified,genetic_KO,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,perturbation,HuR,required_for,Osterix expression,high,decreased expression of Runx2 and Osterix along with reduced ALP activity,False,False,unmapped,HuR,Osterix expression,fulltext,direct,,not_specified,genetic_KO,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,perturbation,HuR,required_for,Runx2 expression,high,"Silencing of HuR inhibited osteoblastic differentiation, evidenced by decreased expression of Runx2",False,False,unmapped,HuR,Runx2 expression,fulltext,direct,Fig. 2b,not_specified,genetic_KO,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,grn_edge,Wnt pathway,activates,osteogenic differentiation,high,"activation of the downstream Wnt pathway, osteoblastic differentiation of MC3T3-E1 cells was induced",False,False,unmapped,Wnt pathway,osteogenic differentiation,fulltext,direct,,not_specified,none,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,grn_edge,LRP6,activates,Wnt pathway,high,"HuR stabilized LRP6 mRNA, leading to activation of the downstream Wnt pathway",False,False,unmapped,LRP6,Wnt pathway,fulltext,direct,,not_specified,none,mouse_embryo
35414004,2022,Potential of RNA-binding protein human antigen R as a driver of osteogenic differentiation in osteoporosis.,mouse,grn_edge,HuR,activates,LRP6,high,HuR stabilized LRP6 mRNA and promoted its translation by binding to the 3'UTR,False,False,unmapped,HuR,LRP6,fulltext,direct,Fig. 8,not_specified,genetic_OE,mouse_embryo
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,TBXT,anticorrelates_with,E-cadherin,high,endodermal progenitors do not undergo an EMT and emerge from a different pool of cells (E-cad+ /T-Bra-) than the mesodermal-like precursor cells (T-Bra+),False,False,unmapped,TBXT,E-cadherin,fulltext,direct,,96,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,perturbation,Wnt,required_for,endoderm-like region formation,high,exposure to Wnt signaling leads to fates associated with primitive streak and emergence of an endoderm-like region,False,False,unmapped,Wnt,endoderm-like region formation,fulltext,direct,Fig. 1A,72,pharmacological,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,TBXT,high_in,cells surrounding E-cadherin+ islands,high,"pluripotent E-cad+ cell islands (Sox2 or Oct4 positive), that are enveloped by T-Bra expressing cells",False,False,unmapped,TBXT,cells surrounding E-cadherin+ islands,fulltext,direct,Fig. 3,96,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,SOX2,high_in,E-cadherin+ islands at aggregate tip,high,"Loss of E-cad contacts leads to the appearance of pluripotent E-cad+ cell islands (Sox2 or Oct4 positive), that are enveloped by T-Bra expressing cells",False,False,unmapped,SOX2,E-cadherin+ islands at aggregate tip,fulltext,direct,"Fig. 3B, 3D",96,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,E-cadherin,high_in,aggregate tip,high,A pole of E-cadherin expression emerges at the tip of the aggregate,False,False,unmapped,E-cadherin,aggregate tip,fulltext,direct,Fig. 1,92,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,grn_edge,Wnt,inhibits,E-cadherin,high,"Under Chi exposure, that mimics the Wnt/β-catenin signaling, cells experience a massive wave of T-Bra expression and a loss of E-cad-mediated contacts",False,False,unmapped,Wnt,E-cadherin,fulltext,direct,Fig. 4D,96,pharmacological,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,E-cadherin,low_in,aggregate periphery,high,The cells near the periphery specifically exhibit high levels of T-Bra and low levels of E-cad expression,False,False,unmapped,E-cadherin,aggregate periphery,fulltext,direct,"Fig. 3B, 3C",96,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,spatial_pattern,TBXT,high_in,aggregate periphery,high,The cells near the periphery specifically exhibit high levels of T-Bra,False,False,unmapped,TBXT,aggregate periphery,fulltext,direct,"Fig. 3B, 3C",96,none,gastruloid
35404233,2022,Cell-state transitions and collective cell movement generate an endoderm-like region in gastruloids.,mouse,perturbation,Wnt,activates,TBXT,high,"exposure to Wnt signaling leads to fates associated with primitive streak, as evidenced by expression of T-Bra",False,False,unmapped,Wnt,TBXT,fulltext,direct,Fig. 1A,72,pharmacological,gastruloid
35082446,2022,Brahma safeguards canalization of cardiac mesoderm differentiation.,mouse,expression_timing,BRM,modulates,cardiac mesoderm differentiation pathway timing,medium,Brg1 was deleted in presence of 200 nM 4-hydroxytamoxifen (4-OHT) for 48 h,False,False,unmapped,BRM,cardiac mesoderm differentiation pathway timing,fulltext,direct,,48,pharmacological,mouse_embryo
35082446,2022,Brahma safeguards canalization of cardiac mesoderm differentiation.,mouse,perturbation,BRM,inhibits,self-reprogramming in directed differentiation,medium,BRM...chromatin remodeling factors...are important safeguards against reprogramming,False,False,unmapped,BRM,self-reprogramming in directed differentiation,fulltext,review,,not_specified,genetic_KO,mouse_embryo
35082446,2022,Brahma safeguards canalization of cardiac mesoderm differentiation.,mouse,perturbation,BRM,required_for,cardiac mesoderm differentiation canalization,high,BRM maintains developmental canalization of mesoderm by providing epigenomic states favouring a limited range of hysteretic transitions,False,False,unmapped,BRM,cardiac mesoderm differentiation canalization,fulltext,review,,not_specified,genetic_KO,mouse_embryo
36306780,2022,Stabilization of cell-cell adhesions prevents symmetry breaking and locks in pluripotency in 3D gastruloids.,mouse,perturbation,budesonide,abolishes,gastruloid elongation,high,budesonide-treated aggregates maintained a round-shaped spherical morphology and failed to elongate,False,False,unmapped,budesonide,gastruloid elongation,fulltext,direct,Fig. 1D,120,pharmacological,gastruloid
36306780,2022,Stabilization of cell-cell adhesions prevents symmetry breaking and locks in pluripotency in 3D gastruloids.,mouse,perturbation,budesonide,reduces,esMT phenotype,high,budesonide reduced the fraction of irregular/flat-shaped cell colonies to control levels,False,False,unmapped,budesonide,esMT phenotype,fulltext,direct,Fig. 1B,not_specified,pharmacological,gastruloid
36306780,2022,Stabilization of cell-cell adhesions prevents symmetry breaking and locks in pluripotency in 3D gastruloids.,mouse,perturbation,budesonide,enhances,cell-cell adhesion,high,budesonide promotes cell-cell adhesion both in 2D and 3D conditions,False,False,unmapped,budesonide,cell-cell adhesion,fulltext,direct,,120,pharmacological,gastruloid
36306780,2022,Stabilization of cell-cell adhesions prevents symmetry breaking and locks in pluripotency in 3D gastruloids.,mouse,perturbation,budesonide,reduces,phenotypic and molecular heterogeneity,high,budesonide reduces the spontaneous phenotypic and molecular heterogeneity of FBS/LIF ESC population,False,False,unmapped,budesonide,phenotypic and molecular heterogeneity,fulltext,direct,,not_specified,pharmacological,gastruloid
37471320,2023,Influence of FGF4 and BMP4 on FGFR2 dynamics during the segregation of epiblast and primitive endoderm cells in the pre-implantation mouse embryo.,mouse,spatial_pattern,FGFR2,low_in,inner cell mass at E3.5,high,no clear nuclear localization of eGFP was observed in the inner cell mass (ICM) at E3.5,False,False,unmapped,FGFR2,inner cell mass at E3.5,fulltext,direct,Fig. 1,not_specified,reporter,mouse_embryo
37471320,2023,Influence of FGF4 and BMP4 on FGFR2 dynamics during the segregation of epiblast and primitive endoderm cells in the pre-implantation mouse embryo.,mouse,spatial_pattern,FGFR2,high_in,trophectoderm at E3.5,high,eGFP was only observed in the trophectoderm at E3.5,False,False,unmapped,FGFR2,trophectoderm at E3.5,fulltext,direct,Fig. 1,not_specified,reporter,mouse_embryo
